,EE_afrr_up_activ,EE_afrr_down_activ,LV_afrr_up_activ,LV_afrr_down_activ,LT_afrr_up_activ,LT_afrr_down_activ,EE_afrr_up_min_bid,EE_afrr_up_max_bid,EE_afrr_down_min_bid,EE_afrr_down_max_bid,LV_afrr_up_min_bid,LV_afrr_up_max_bid,LV_afrr_down_min_bid,LV_afrr_down_max_bid,LT_afrr_up_min_bid,LT_afrr_up_max_bid,LT_afrr_down_min_bid,LT_afrr_down_max_bid,EE_afrr_up_price,EE_afrr_down_price,LV_afrr_up_price,LV_afrr_down_price,LT_afrr_up_price,LT_afrr_down_price,EE_procur_FCR_price,EE_procur_afrr_up_price,EE_procur_afrr_down_price,EE_procur_mfrr_up_price,EE_procur_mfrr_down_price,LV_procur_FCR_price,LV_procur_afrr_up_price,LV_procur_afrr_down_price,LV_procur_mfrr_up_price,LV_procur_mfrr_down_price,LT_procur_FCR_price,LT_procur_afrr_up_price,LT_procur_afrr_down_price,LT_procur_mfrr_up_price,LT_procur_mfrr_down_price,EE_procur_FCR_vol,EE_procur_afrr_up_vol,EE_procur_afrr_down_vol,EE_procur_mfrr_up_vol,EE_procur_mfrr_down_vol,LV_procur_FCR_vol,LV_procur_afrr_up_vol,LV_procur_afrr_down_vol,LV_procur_mfrr_up_vol,LV_procur_mfrr_down_vol,LT_procur_FCR_vol,LT_procur_afrr_up_vol,LT_procur_afrr_down_vol,LT_procur_mfrr_up_vol,LT_procur_mfrr_down_vol,EE_imb_MW,LV_imb_MW,LT_imb_MW,EE_mfrr_SA_up_activ,EE_mfrr_SA_down_activ,LV_mfrr_SA_up_activ,LV_mfrr_SA_down_activ,LT_mfrr_SA_up_activ,LT_mfrr_SA_down_activ,EE_mfrr_SA_up_min_bid,EE_mfrr_SA_up_max_bid,EE_mfrr_SA_down_min_bid,EE_mfrr_SA_down_max_bid,LV_mfrr_SA_up_min_bid,LV_mfrr_SA_up_max_bid,LV_mfrr_SA_down_min_bid,LV_mfrr_SA_down_max_bid,LT_mfrr_SA_up_min_bid,LT_mfrr_SA_up_max_bid,LT_mfrr_SA_down_min_bid,LT_mfrr_SA_down_max_bid,EE_mfrr_SA_up_vol,EE_mfrr_SA_down_vol,LV_mfrr_SA_up_vol,LV_mfrr_SA_down_vol,LT_mfrr_SA_up_vol,LT_mfrr_SA_down_vol,EE_up_sa_cbmp,EE_up_da_cbmp,EE_down_sa_cbmp,EE_down_da_cbmp,LV_up_sa_cbmp,LV_up_da_cbmp,LV_down_sa_cbmp,LV_down_da_cbmp,LT_up_sa_cbmp,LT_up_da_cbmp,LT_down_sa_cbmp,LT_down_da_cbmp,EE_dsb,LV_dsb,LT_dsb,10YLT-1001A0008Q_DA_eurmwh
2025-01-16 10:00:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.079,7.764,30.692,0.0,7.75,0.0,0.0,0.0,14.5,,,,,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,0.0,0.0,36.0,0.0,661.0,303.0,-17.7,,-17.7,,-17.7,,-17.7,,-17.7,,-17.7,,1.0,-1.0,1.0,99.99
2025-01-16 10:15:00,,,,,0.0,11.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.079,8.786,29.537,0.0,8.0,0.0,0.0,0.0,8.5,150.0,610.0,-89.0,10.99,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,8.0,71.0,36.0,0.0,661.0,298.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,1.0,-1.0,1.0,99.99
2025-01-16 10:30:00,,,,,0.0,3.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.079,-9.617,30.085,0.0,12.75,0.0,0.0,0.0,16.0,150.0,610.0,-89.0,10.99,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,43.0,68.0,36.0,0.0,661.0,304.0,-19.38,0.0,-19.38,0.0,-19.38,,-19.38,,-19.38,,-19.38,,1.0,-1.0,1.0,99.99
2025-01-16 10:45:00,,,,,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.079,-11.451,33.81,0.0,7.75,0.0,0.0,0.0,18.5,150.0,610.0,-89.0,10.99,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,43.0,67.0,36.0,0.0,661.0,307.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,1.0,-1.0,1.0,99.99
2025-01-16 11:00:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.308,-8.206,27.522,0.5,0.0,0.0,0.0,0.0,0.0,148.08,610.0,-89.0,10.99,,,,,0.0,291.86,-300.0,0.0,70.0,37.0,0.0,0.0,620.0,151.0,175.38,0.0,175.38,0.0,175.38,,175.38,,175.38,,175.38,,1.0,1.0,1.0,48.73
2025-01-16 11:15:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.308,-7.637,39.938,2.25,0.0,0.0,0.0,0.0,0.0,147.74,610.0,-89.0,10.99,,,,,0.0,291.86,-300.0,0.0,70.0,38.0,0.0,0.0,620.0,149.0,175.38,0.0,175.38,0.0,175.38,,175.38,,175.38,,175.38,,1.0,1.0,1.0,48.73
2025-01-16 11:30:00,,,,,0.0,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.308,-6.235,48.195,0.0,1.25,0.0,0.0,0.0,14.0,147.76,610.0,-89.0,10.99,,,,,0.0,291.86,-300.0,0.0,70.0,40.0,0.0,0.0,620.0,148.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,1.0,1.0,1.0,48.73
2025-01-16 11:45:00,,,,,0.0,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.308,-5.377,1.848,7.0,0.0,0.0,0.0,11.0,0.0,148.11,610.0,-89.0,99.0,,,,,0.0,291.86,-300.0,0.0,70.0,43.0,0.0,0.0,620.0,148.0,155.0,0.0,155.0,0.0,155.0,,155.0,,155.0,,155.0,,1.0,1.0,1.0,48.73
2025-01-16 12:00:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.641,-5.229,25.47,1.0,0.0,0.0,0.0,0.0,0.0,148.12,610.0,-89.0,99.0,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,70.0,51.0,68.0,0.0,840.0,352.0,175.38,0.0,175.38,0.0,175.38,,175.38,,175.38,,175.38,,-1.0,1.0,1.0,47.62
2025-01-16 12:15:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.641,-0.206,27.468,0.25,0.0,0.0,0.0,1.25,0.0,147.63,610.0,-89.0,99.0,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,70.0,47.0,68.0,0.0,840.0,352.0,155.0,0.0,155.0,0.0,155.0,,155.0,,155.0,,155.0,,-1.0,1.0,1.0,47.62
2025-01-16 12:30:00,,,,,0.0,11.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.641,-1.115,39.088,0.0,6.0,0.0,0.0,0.0,17.25,147.57,610.0,-89.0,99.0,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,70.0,44.0,68.0,0.0,840.0,353.0,-20.37,0.0,-20.37,0.0,-20.37,,-20.37,,-20.37,,-20.37,,-1.0,1.0,1.0,47.62
2025-01-16 12:45:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.641,-4.783,39.402,0.0,1.75,0.0,0.0,0.0,15.5,147.73,610.0,-89.0,99.0,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,69.0,37.0,68.0,0.0,840.0,353.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,1.0,1.0,47.62
2025-01-16 13:00:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.418,-7.563,39.99,0.0,9.0,0.0,0.0,0.0,2.75,173.35,610.0,-89.0,99.0,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,42.0,67.0,68.0,0.0,840.0,353.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,-1.0,1.0,1.0,85.14
2025-01-16 13:15:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.418,-9.111,43.75,0.0,9.75,0.0,0.0,0.0,7.25,150.0,610.0,-89.0,99.0,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,43.0,64.0,68.0,0.0,840.0,350.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,1.0,1.0,85.14
2025-01-16 13:30:00,,,,,0.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.418,-8.669,42.078,0.0,12.0,0.0,0.0,0.0,24.75,150.0,610.0,-89.0,99.0,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,43.0,61.0,68.0,0.0,840.0,351.0,-25.7,0.0,-25.7,0.0,-25.7,,-25.7,,-25.7,,-25.7,,-1.0,1.0,1.0,85.14
2025-01-16 13:45:00,,,,,0.1,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.418,-5.713,35.82,0.0,9.5,0.0,0.0,0.0,18.0,150.0,610.0,-89.0,99.0,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,43.0,62.0,68.0,0.0,840.0,351.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,1.0,1.0,85.14
2025-01-16 14:00:00,,,,,0.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.743,-2.417,33.32,0.0,10.75,0.0,0.0,0.0,0.25,150.0,610.0,-89.0,14.01,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,8.0,66.0,68.0,0.0,840.0,353.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,-1.0,1.0,1.0,105.25
2025-01-16 14:15:00,,,,,0.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.743,-1.703,30.208,0.0,10.75,0.0,0.0,0.0,2.0,150.0,610.0,-89.0,14.01,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,8.0,67.0,68.0,0.0,840.0,353.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,-1.0,1.0,1.0,105.25
2025-01-16 14:30:00,,,,,0.0,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.743,-0.357,30.562,0.0,11.25,0.0,0.0,0.0,12.5,150.0,610.0,-89.0,14.01,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,43.0,69.0,68.0,0.0,840.0,351.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,1.0,1.0,105.25
2025-01-16 14:45:00,,,,,0.0,4.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.743,2.493,26.602,0.0,11.25,0.0,0.0,0.0,12.5,150.0,610.0,-89.0,14.01,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,43.0,68.0,68.0,0.0,840.0,350.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,1.0,1.0,105.25
2025-01-16 15:00:00,,,,,0.0,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.874,1.836,15.018,1.0,0.0,0.0,0.0,0.0,0.0,172.79,610.0,-20.1,53.03,150.0,150.01,0.0,0.0,0.0,291.86,-300.0,0.0,7.0,81.0,36.0,0.0,817.0,368.0,172.79,0.0,172.79,0.0,172.79,,172.79,,172.79,,172.79,,-1.0,1.0,1.0,103.03
2025-01-16 15:15:00,,,,,0.0,5.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.874,-3.654,21.725,0.0,17.5,0.0,0.0,0.0,13.75,,,,,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,0.0,0.0,36.0,0.0,817.0,367.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,-1.0,1.0,103.03
2025-01-16 15:30:00,,,,,0.0,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.874,-7.271,19.288,0.0,17.5,0.0,0.0,0.0,10.25,150.0,610.0,-20.32,53.03,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,43.0,80.0,36.0,0.0,817.0,366.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,-1.0,1.0,103.03
2025-01-16 15:45:00,,,,,0.0,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.874,-7.275,21.635,0.0,17.0,0.0,0.0,0.0,11.25,150.0,610.0,-20.35,14.01,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,43.0,78.0,36.0,0.0,817.0,364.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,-1.0,1.0,1.0,103.03
2025-01-16 16:00:00,,,,,0.0,9.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.07,2.267,16.852,0.0,14.25,0.0,0.0,0.0,2.0,150.0,610.0,-20.02,13.77,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,8.0,90.0,36.0,0.0,817.0,366.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,1.0,1.0,1.0,157.0
2025-01-16 16:15:00,,,,,0.0,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.07,2.107,16.735,0.0,12.5,0.0,0.0,0.0,0.0,150.0,603.59,-20.26,13.77,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,8.0,91.0,36.0,0.0,817.0,370.0,13.77,0.0,13.77,0.0,13.77,,13.77,,13.77,,13.77,,1.0,1.0,1.0,157.0
2025-01-16 16:30:00,,,,,0.625,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.07,-0.499,12.63,0.0,17.5,0.0,0.0,0.0,0.0,150.0,603.59,-20.0,13.77,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,43.0,91.0,36.0,0.0,817.0,370.0,-6.13,0.0,-6.13,0.0,-6.13,,-6.13,,-6.13,,-6.13,,1.0,-1.0,1.0,157.0
2025-01-16 16:45:00,,,,,2.675,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.07,-1.527,5.925,0.0,6.0,0.0,0.0,0.0,0.0,150.0,603.59,-20.13,13.77,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,43.0,92.0,36.0,0.0,817.0,369.0,13.77,0.0,13.77,0.0,13.77,,13.77,,13.77,,13.77,,1.0,-1.0,1.0,157.0
2025-01-16 17:00:00,,,,,8.65,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.067,0.348,-5.95,0.0,1.75,0.0,0.0,0.0,0.0,149.73,603.59,-19.71,14.06,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,28.0,68.0,36.0,0.0,620.0,153.0,14.06,0.0,14.06,0.0,14.06,,14.06,,14.06,,14.06,,1.0,-1.0,-1.0,85.16
2025-01-16 17:15:00,,,,,0.0,11.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.067,-2.041,23.972,0.0,0.0,2.25,0.0,7.5,0.0,149.73,603.59,-19.56,35.16,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,28.0,69.0,36.0,0.0,620.0,154.0,155.0,0.0,155.0,0.0,155.0,,155.0,,155.0,,155.0,,1.0,-1.0,1.0,85.16
2025-01-16 17:30:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.067,-3.151,25.262,5.75,0.0,2.25,0.0,6.25,0.0,149.96,603.59,-20.3,35.16,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,73.0,68.0,36.0,0.0,620.0,153.0,173.35,0.0,173.35,0.0,173.35,,173.35,,173.35,,173.35,,1.0,1.0,1.0,85.16
2025-01-16 17:45:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.067,-4.334,28.588,5.25,0.0,4.5,0.0,7.75,0.0,150.0,603.59,-20.28,35.16,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,73.0,69.0,36.0,0.0,620.0,144.0,155.0,0.0,155.0,0.0,155.0,,155.0,,155.0,,155.0,,1.0,1.0,1.0,85.16
2025-01-16 18:00:00,,,,,0.0,11.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.2,2.314,15.233,0.5,0.0,2.25,0.0,15.75,0.0,150.0,603.59,-19.63,100.59,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,53.0,86.0,104.0,0.0,657.0,275.0,170.2,0.0,170.2,0.0,170.2,,170.2,,170.2,,170.2,,1.0,1.0,1.0,150.59
2025-01-16 18:15:00,,,,,0.0,3.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.2,5.603,20.572,0.0,3.75,0.0,0.0,0.0,0.0,150.0,603.38,-20.47,100.59,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,53.0,89.0,104.0,0.0,657.0,280.0,13.8,0.0,13.8,0.0,13.8,,13.8,,13.8,,13.8,,1.0,1.0,1.0,150.59
2025-01-16 18:30:00,,,,,0.0,6.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.2,6.451,24.872,0.0,4.75,0.0,0.0,0.0,0.0,150.0,603.38,-20.5,100.59,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,53.0,89.0,104.0,0.0,657.0,282.0,13.8,0.0,13.8,0.0,13.8,,13.8,,13.8,,13.8,,1.0,-1.0,1.0,150.59
2025-01-16 18:45:00,,,,,0.0,9.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.2,9.673,27.352,0.0,3.25,0.0,0.0,0.0,0.0,150.0,603.38,-20.34,99.0,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,53.0,87.0,104.0,0.0,657.0,288.0,13.8,0.0,13.8,0.0,13.8,,13.8,,13.8,,13.8,,1.0,-1.0,1.0,150.59
2025-01-16 19:00:00,,,,,1.5,1.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.036,7.693,20.41,0.0,5.25,0.0,0.0,0.0,0.0,150.0,603.38,-19.62,99.0,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,36.0,85.0,53.0,0.0,657.0,288.0,14.01,0.0,14.01,0.0,14.01,,14.01,,14.01,,14.01,,1.0,-1.0,1.0,116.38
2025-01-16 19:15:00,,,,,2.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.036,9.312,17.572,0.0,9.25,0.0,0.0,0.0,0.0,150.0,603.38,-19.96,14.01,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,36.0,85.0,53.0,0.0,657.0,284.0,14.01,0.0,14.01,0.0,14.01,,14.01,,14.01,,14.01,,1.0,-1.0,1.0,116.38
2025-01-16 19:30:00,,,,,3.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.036,11.771,14.36,0.0,10.75,0.0,0.0,0.0,0.0,150.0,603.38,-19.57,14.01,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,53.0,87.0,53.0,0.0,657.0,288.0,14.01,0.0,14.01,0.0,14.01,,14.01,,14.01,,14.01,,1.0,-1.0,1.0,116.38
2025-01-16 19:45:00,,,,,3.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.036,13.426,9.732,0.0,5.5,0.0,0.0,0.0,0.0,150.0,603.38,-20.06,14.01,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,53.0,86.0,53.0,0.0,657.0,287.0,14.01,0.0,14.01,0.0,14.01,,14.01,,14.01,,14.01,,1.0,-1.0,1.0,116.38
2025-01-16 20:00:00,,,,,3.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.816,1.292,5.777,0.0,5.0,0.0,0.0,0.0,0.0,150.0,603.38,-19.85,14.06,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,10.0,85.0,36.0,0.0,657.0,281.0,14.06,0.0,14.06,0.0,14.06,,14.06,,14.06,,14.06,,1.0,-1.0,1.0,87.86
2025-01-16 20:15:00,,,,,4.675,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.816,2.752,1.75,0.0,2.0,0.0,0.0,0.0,0.0,150.0,603.38,-20.42,14.06,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,10.0,78.0,36.0,0.0,657.0,283.0,14.06,0.0,14.06,0.0,14.06,,14.06,,14.06,,14.06,,1.0,-1.0,1.0,87.86
2025-01-16 20:30:00,,,,,0.125,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.816,5.269,8.255,0.0,14.75,0.0,0.0,0.0,15.5,150.0,603.38,-19.78,14.06,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,53.0,70.0,36.0,0.0,657.0,279.0,-17.7,0.0,-17.7,0.0,-17.7,,-17.7,,-17.7,,-17.7,,1.0,-1.0,1.0,87.86
2025-01-16 20:45:00,,,,,0.0,10.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.816,5.711,11.157,0.0,9.75,0.0,0.0,0.0,0.25,150.0,603.38,-20.27,14.06,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,53.0,78.0,36.0,0.0,657.0,274.0,-9.7,0.0,-9.7,0.0,-9.7,,-9.7,,-9.7,,-9.7,,1.0,-1.0,1.0,87.86
2025-01-16 21:00:00,,,,,9.8,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.127,-2.711,-14.655,0.0,6.5,0.0,0.0,0.0,0.0,147.81,603.38,-19.73,14.22,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,35.0,65.0,36.0,0.0,816.0,332.0,14.22,0.0,14.22,0.0,14.22,,14.22,,14.22,,14.22,,1.0,-1.0,-1.0,39.7
2025-01-16 21:15:00,,,,,1.325,4.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.127,4.152,-7.883,0.0,0.0,0.0,0.0,7.0,0.0,148.16,603.38,-20.07,14.22,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,35.0,63.0,36.0,0.0,816.0,332.0,155.0,0.0,155.0,0.0,155.0,,155.0,,155.0,,155.0,,1.0,-1.0,-1.0,39.7
2025-01-16 21:30:00,,,,,0.0,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.127,7.798,3.148,0.0,0.0,0.0,0.0,6.0,0.0,147.55,603.38,-19.83,14.22,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,80.0,65.0,36.0,0.0,816.0,335.0,124.0,0.0,124.0,0.0,124.0,,124.0,,124.0,,124.0,,1.0,-1.0,1.0,39.7
2025-01-16 21:45:00,,,,,0.0,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.127,11.175,8.902,2.0,0.0,0.0,0.0,1.25,0.0,148.08,603.38,-20.35,14.22,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,79.0,63.0,36.0,0.0,816.0,330.0,155.0,0.0,155.0,0.0,155.0,,155.0,,155.0,,155.0,,1.0,-1.0,1.0,39.7
2025-01-16 22:00:00,,,,,3.75,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.643,-0.25,-3.215,2.0,0.0,0.0,0.0,1.75,0.0,147.83,603.38,-20.08,14.22,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,80.0,65.0,36.0,0.0,619.0,337.0,155.0,0.0,155.0,0.0,155.0,,155.0,,155.0,,155.0,,1.0,-1.0,-1.0,37.08
2025-01-16 22:15:00,,,,,0.075,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.643,5.43,1.75,0.25,0.0,0.0,0.0,0.0,0.0,147.76,603.38,-19.51,14.22,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,80.0,67.0,36.0,0.0,619.0,340.0,150.0,0.0,150.0,0.0,150.0,,150.0,,150.0,,150.0,,1.0,-1.0,1.0,37.08
2025-01-16 22:30:00,,,,,0.0,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.643,9.811,15.4,0.25,0.0,0.0,0.0,1.25,0.0,147.62,603.38,-20.18,99.0,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,79.0,66.0,36.0,0.0,619.0,341.0,155.0,0.0,155.0,0.0,155.0,,155.0,,155.0,,155.0,,1.0,-1.0,1.0,37.08
2025-01-16 22:45:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.643,10.82,27.168,0.0,4.0,0.0,0.0,0.0,0.0,147.69,603.38,-19.74,99.0,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,80.0,70.0,36.0,0.0,619.0,331.0,14.22,0.0,14.22,0.0,14.22,,14.22,,14.22,,14.22,,1.0,-1.0,1.0,37.08
2025-01-16 23:00:00,,,,,0.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.792,1.725,26.877,0.0,0.0,0.0,0.0,0.0,0.0,147.68,603.38,-20.4,99.0,150.0,150.01,0.0,0.0,0.0,220.0,-300.0,0.0,80.0,62.0,36.0,0.0,414.0,119.0,99.0,0.0,99.0,0.0,99.0,,99.0,,99.0,,99.0,,1.0,-1.0,1.0,30.05
